id,获赞数,评论数,分享数,上架时间,title,字幕
10,1665,77,93,2020-02-16 18:51:50,"《平凡的世界》,半山腰总是挤的,你得去山顶看一看","看到那些,含着金汤勺出生的人,你是否会因为,自己的平凡出身而感到苦恼,平凡的世界》讲述的就是,个普通人的故事,主人公是改革开放时期,个出身底层的年轻人,也不屈不挠地反抗着命运,通过不懈的努力,成了自己的理想,书中有这样一句话说,只要春天不死,就有迎春的花朵年年开放,很多人总把平凡,当作自己平庸的借口,或许平庸是生活的常态,大部分人也都只是普通人,但我们每一个人,都值得去对抗人生的平庸,虽然你无法决定,自己的起跑线在哪,但你永远都可以左右,自己要跑多远,哪里才是终点,阅读是一件最重要的小事,我是 Amber,分享好书"
9,344,18,27,2020-02-14 21:26:02,作家们表白的经典语录,"情人节到了,让我们来看看作家,都是怎么表白的,钱钟书写给杨絳,没遇到你之前我没想过结婚,遇到你之后,结婚这件事我没想过和别人,王小波写给李银河,静下来想你,觉得一切都美好得不可思议,朱生豪写给宋清如,醒来觉得甚是爱你,余光中写给范我存,不要问我心里有没有你,我的余光中都是你,沈从文写给张北和,我原以为我是个受得了孤寂的人,现在才理解自从咱们在一起后,我就变成一个,不能与你脱离的人了,阔读是一件最重要的小事,我是 Amber分享好书"
8,459,42,79,2020-02-14 12:57:49,"《爱你就像爱生命》,对你的喜欢,就像这日子只增不减","你身边有这样的人吗,不知道从什么时候开始,像是被点亮,从内到外都精神焕发,笑容里全都是温柔闪烁,后来才知道,原来她是恋爱,就像《爱你就像爱生命》中写道,我起初怀疑,对不美的人的恋爱,能是美的吗,后来的事实证明,两颗相爱的心在一起,是美的,对不美的人可以恋爱吗,可以,对不被世俗看好的人也可以恋爱吗,也可以,只要相爱,就有了最强大的武器,也有了最坚固的铠甲,也温柔守护你的执拗和纯真,桩爱情,只要发生了,它就是美的"
7,610,56,138,2020-02-13 11:48:06,"《霍乱时期的爱情》,当爱已成往事,你早已入住我心","有人说,分手之后还能做朋友,证明没爱过,但我觉得能维持,这段尴尬的朋友关系,不过是因为有一个人,还心存侥幸还没舍得放手,可能在你心里,我已经是过去,朋友不过是你留给我的,最后一份尊严,但我还是觉得,只要你没有结婚,我就还有希望,做朋友也好过此生不见,我把我所有的深情,藏在了等待背后,只要你不叫醒我,我就可以假装,你一直不曾离去,就算你不知道,就算只有上帝知道,我有多爱你,但只要还在一起,什么身份并不重要,的确,爱情是两个人的事儿,但我爱你,我一个人足矣,选择做朋友,只不过是换一种方式,继续爱你"
6,2380,141,315,2020-02-11 19:39:20,"「暗恋」,你什么时候才能明妇,我每天给你发的生活琐碎,都是在表达愛意","看到有人说,暗恋一个人的感受就像,我一秒都没有拥有过他,却感觉失去了他千万次,可能暗恋就是一场,个人的兵荒马乱,看见你走过来就想躲,看见你走回去又想追,在你面前装出一副高冷的样子,却因为你的一句话脸红心跳,我明明都要放弃你了,你却又对我笑了,而你作为我全世界的中心,却对我内心的一切,都一无所知,曾经看过一句话,说最懂事的暗恋是,我爱你但与你无关,但我却觉得,最好的暗恋应该是,不让自己在往后的岁月里有遗憾,无论最后的结果,是结束还是开始,我都还是想把自己,所有的情愫宣之于口,毕竟,你那么好,我怎么甘心让给别人"
5,171,15,5,2020-02-02 19:07:35,"人生最有价值的时刻,不是最后的功成名就,而是面对未来充满期待与不安之时,《悟空传》","有人说《悟空传,是对《西游记》的颠覆,我却觉得这本书才写出了,西游故事的内核,作者认为西天取经就是,场精心策划的谋杀,孙悟空曾想上天上天,想入地入地,却在九九八十一难中,被腐蚀掉了自我,当初的齐天大圣,就这样成为了斗战胜佛,正如书中写道,也许每个人出生时都以为,这天地是为他一个人而存在的,当他发现自己错了的时候,他便开始长大,现实中的我们,又何尝不像孙悟空一样,曾经梦想改变世界,后来发现,连不被世界所改变都没有做到,我们的棱角被生活磨平,苟且于眼前的柴米油盐,曾经最讨厌的卑躬屈膝,阿谀奉承也变成了,人情事故中的必要手段,成长让我们明白了,人生中有太多的迫不得已,但这或许并不是苟且,而是生活让我们,历炼出了保护色,阅读是一件最重要的小事,我是 Amber,分享好书"
4,307,12,19,2020-01-30 18:47:57,"《简愛》,真正的爱的基础是自爱","有人说,当你读透了《简爱,切爱情小说,都可以算过眼云烟,丑陋贫穷的女主,被帅气多金的男主追求,她并没有自卑,而是强调,你以为我穷我不漂亮,就没有感情吗,我的心灵像你一样丰富,我们的灵魂是平等的,在得知男主有妻子的时候,即使他提出了要一起私奔,女主还是选择了离开,因为女主觉得人生而平等,我必须平等地去追求爱,虽然会有不舍,但她不愿意为爱,放弃自己的尊严,故事的最后男主破,还在一场火灾中失明,女主也终于愿意,回到他的身边和他结婚,或许唯有自尊自爱的人,才能得到真正的爱情,我可以爱你,就可以离开你,毕竟爱情应该是势均力敌的,卑微到尘埃里的爱,只会埋葬在土壤里,阅读是一件最重要的小事,我是 Amber,分享好书"
3,919,45,89,2020-01-29 18:42:57,"《漫长的告别》,你没有如期归来,而这正是离别的意义,自","有人说,读其他小说可以配咖啡,只有读《漫长的告别,这本书要配酒,因为酒是离别之情,最好的寄托,书中主人公一生都在,告别中度过,他跟无数人相遇,又匆匆地告别,最终孤独地死去,他说人生是一场漫长的告别,说一声再见就是死去一点点,这句话不仅是主人公,更是作者自己的写照,妻子因病去世,所以他只能,跟自己的挚爱告别,失败的打击,也让他曾想过要一了百了,但最终还是学会,跟自己的过去告别,我们又何尝不是这样呢?,毕业了要和同学告别,远行要和家人告别,宫崎骏说,当陪你的人要下车时,即使不舍也要心存感激,然后挥手告别,因为前行的路上,k远都陪伴着离别,行到终点,我们也终将,要跟世界告别,阅读是一件最重要的小事,我是 Amber,分享好书"
2,453,17,15,2020-01-26 20:20:50,"《杀死一只知更鸟》,有一种东西不能遵循从众原则,,那就是人的良心。","你是否被别人,戴着有色眼镜看过,《杀死一只知更鸟》,这本书就讲述了一个,关于偏见的故事,黑人被起诉,侵犯了白人女子,个律师为黑人辩护,结果身陷流言漩涡,但他说有一种东西,不能遵循从众原则,那就是人的良心,之后律师找到了,能够证明黑人清白的证据,但是由于种族偏见,黑人依旧败诉,他愤怒地对所有人谠,你们只看到自己想看到的,听到自己想听到的,最后黑人万念俱灰逃狱,被乱枪打死,这个故事告诉我们,永远都不要从别人的口中,去认识一个人,只有你亲自去接触他的时候,你才能够看见事实,也许我们都曾戴着有色眼镜,将子弹射向他人,也或轻或重受过偏见的枪伤,但摘下有色眼镜,我们才可能看到,世界本来的颜色,阅读是一件最重要的小事,我是 Amber,分享好书"
1,157,28,16,2020-01-20 19:54:31,"2020,你找到郝个,“爱你愛你”的人了吗","j几天看新闻,说有些地方已经下雪了,可能冬天是真的来了,很多人都喜欢下雪,我也喜欢,因为它浪漫美好,又充满期待,有人说初雪的时候,定要和喜欢的人走在一起,手牵手,走过大街,走过小巷,走着走着就白了头,我们嘴上说着,人过得也挺好,不用害怕失去,不用害怕意外,但其实我们,也并不是什么都不怕,只是遇不到,那个保护我们的人,所以只能成为自己的英雄,成年人也是过了期的小朋友,也有想被人,捧在手心的时刻,也想累的时候有人关心,饿的时候有人煮面,摔倒的时候,有人第一时间问我疼不疼,而不是问我,能不能立刻站起来,生活有时候挺难的,但只要有一个人,能出现在身边,再寒冷的冬夜,拥有阳光的温度"
